practice,count_trial_sequence,datetime,correct,display_size,distractor,response_time,isRandom,PARTICIPANT,RT,BLOCK
no,205,11/1/17 11:56,1,5,absent,701.973711,random,3033,701.973711,2
no,206,11/1/17 11:56,1,9,present,597.6314373,random,3033,597.6314373,2
no,207,11/1/17 11:56,1,9,present,483.2606353,random,3033,483.2606353,2
no,208,11/1/17 11:56,1,9,absent,581.2659139,random,3033,581.2659139,2
no,209,11/1/17 11:56,1,5,absent,484.1410872,random,3033,484.1410872,2
no,210,11/1/17 11:56,1,5,absent,564.1845315,random,3033,564.1845315,2
no,211,11/1/17 11:56,1,9,present,484.9698686,random,3033,484.9698686,2
no,212,11/1/17 11:56,1,5,absent,748.8029379,random,3033,748.8029379,2
no,213,11/1/17 11:56,1,9,absent,669.7391802,random,3033,669.7391802,2
no,214,11/1/17 11:56,1,5,present,636.6399383,random,3033,636.6399383,2
no,215,11/1/17 11:56,1,5,absent,636.2358133,random,3033,636.2358133,2
no,216,11/1/17 11:56,1,5,present,548.3168929,random,3033,548.3168929,2
no,217,11/1/17 11:56,1,5,absent,620.2463555,random,3033,620.2463555,2
no,218,11/1/17 11:56,1,5,present,651.9566529,random,3033,651.9566529,2
no,219,11/1/17 11:56,1,9,absent,628.8431656,random,3033,628.8431656,2
no,220,11/1/17 11:56,1,9,present,566.6688225,random,3033,566.6688225,2
no,221,11/1/17 11:56,1,5,absent,596.6928133,random,3033,596.6928133,2
no,222,11/1/17 11:56,1,9,present,1358.404483,random,3033,1358.404483,2
no,223,11/1/17 11:56,1,9,absent,573.1639088,random,3033,573.1639088,2
yes,224,11/1/17 11:56,0,5,absent,2000.063305,random,3033,2000.063305,3p
yes,225,11/1/17 11:56,1,5,absent,725.3441821,random,3033,725.3441821,3p
yes,226,11/1/17 11:56,1,5,present,598.1779129,random,3033,598.1779129,3p
yes,227,11/1/17 11:56,1,9,present,510.9221544,random,3033,510.9221544,3p
yes,228,11/1/17 11:56,1,9,present,568.6500958,random,3033,568.6500958,3p
yes,229,11/1/17 11:56,1,5,absent,669.6656096,random,3033,669.6656096,3p
yes,230,11/1/17 11:56,1,9,absent,542.4408262,random,3033,542.4408262,3p
yes,231,11/1/17 11:56,1,9,absent,726.3457688,random,3033,726.3457688,3p
yes,232,11/1/17 11:56,1,9,present,857.2429229,random,3033,857.2429229,3p
yes,233,11/1/17 11:56,1,9,absent,1102.082116,random,3033,1102.082116,3p
yes,234,11/1/17 11:56,1,5,present,1101.802206,random,3033,1101.802206,3p
yes,235,11/1/17 11:56,1,5,present,1396.844266,random,3033,1396.844266,3p
no,236,11/1/17 11:56,1,5,absent,1961.71865,random,3033,1961.71865,3
no,237,11/1/17 11:56,1,5,present,771.2748211,random,3033,771.2748211,3
no,238,11/1/17 11:56,1,5,absent,821.2405509,random,3033,821.2405509,3
no,239,11/1/17 11:56,1,5,present,1244.965461,random,3033,1244.965461,3
no,240,11/1/17 11:56,1,9,present,853.7727859,random,3033,853.7727859,3
no,241,11/1/17 11:56,1,9,present,926.7175228,random,3033,926.7175228,3
no,242,11/1/17 11:56,1,9,absent,821.525252,random,3033,821.525252,3
no,243,11/1/17 11:56,1,5,present,669.6149657,random,3033,669.6149657,3
no,244,11/1/17 11:56,1,5,present,700.2891153,random,3033,700.2891153,3
no,245,11/1/17 11:56,1,9,present,710.9886759,random,3033,710.9886759,3
no,246,11/1/17 11:56,1,9,present,709.8485027,random,3033,709.8485027,3
no,247,11/1/17 11:56,1,5,absent,669.8233587,random,3033,669.8233587,3
no,248,11/1/17 11:56,1,5,absent,1101.715632,random,3033,1101.715632,3
no,249,11/1/17 11:56,1,5,absent,668.5124332,random,3033,668.5124332,3
no,250,11/1/17 11:56,1,9,absent,662.4293423,random,3033,662.4293423,3
no,251,11/1/17 11:56,1,9,absent,862.0434902,random,3033,862.0434902,3
no,252,11/1/17 11:56,1,5,absent,676.9497835,random,3033,676.9497835,3
no,253,11/1/17 11:56,1,9,present,1254.819473,random,3033,1254.819473,3
no,254,11/1/17 11:56,1,9,present,1110.657711,random,3033,1110.657711,3
no,255,11/1/17 11:56,1,9,present,718.5681587,random,3033,718.5681587,3
no,256,11/1/17 11:56,1,5,absent,613.2752844,random,3033,613.2752844,3
no,257,11/1/17 11:56,1,5,absent,869.2106354,random,3033,869.2106354,3
no,258,11/1/17 11:56,1,9,present,662.0748346,random,3033,662.0748346,3
no,259,11/1/17 11:56,1,5,present,989.0041038,random,3033,989.0041038,3
no,260,11/1/17 11:56,1,5,present,877.7109483,random,3033,877.7109483,3
no,261,11/1/17 11:56,1,5,present,1381.90567,random,3033,1381.90567,3
no,262,11/1/17 11:56,1,9,present,822.4293149,random,3033,822.4293149,3
no,263,11/1/17 11:56,1,9,absent,782.3894568,random,3033,782.3894568,3
no,264,11/1/17 11:56,1,9,present,747.1607737,random,3033,747.1607737,3
no,265,11/1/17 11:56,1,9,absent,693.89737,random,3033,693.89737,3
no,266,11/1/17 11:56,1,9,absent,830.6822253,random,3033,830.6822253,3
no,267,11/1/17 11:56,1,9,present,750.4752147,random,3033,750.4752147,3
no,268,11/1/17 11:56,1,5,present,764.6271185,random,3033,764.6271185,3
no,269,11/1/17 11:56,1,9,absent,862.3151881,random,3033,862.3151881,3
no,270,11/1/17 11:56,1,9,absent,725.1984096,random,3033,725.1984096,3
no,271,11/1/17 11:56,1,5,present,837.1437771,random,3033,837.1437771,3
no,272,11/1/17 11:56,1,5,absent,804.0140804,random,3033,804.0140804,3
no,273,11/1/17 11:56,1,5,absent,773.9603191,random,3033,773.9603191,3
no,274,11/1/17 11:56,1,5,absent,653.8640135,random,3033,653.8640135,3
no,275,11/1/17 11:56,1,5,absent,540.5012998,random,3033,540.5012998,3
no,276,11/1/17 11:56,1,5,present,789.5511269,random,3033,789.5511269,3
no,277,11/1/17 11:56,1,5,present,693.2218893,random,3033,693.2218893,3
no,278,11/1/17 11:56,1,5,absent,836.28283,random,3033,836.28283,3
no,279,11/1/17 11:56,0,5,absent,2000.048591,random,3033,2000.048591,3
no,280,11/1/17 11:56,1,9,absent,884.7453243,random,3033,884.7453243,3
no,281,11/1/17 11:56,1,9,absent,685.4668636,random,3033,685.4668636,3
no,282,11/1/17 11:56,1,5,absent,613.4234522,random,3033,613.4234522,3
no,283,11/1/17 11:56,1,9,absent,661.1392904,random,3033,661.1392904,3
no,284,11/1/17 11:56,1,5,absent,658.206732,random,3033,658.206732,3
no,285,11/1/17 11:56,1,5,absent,676.160696,random,3033,676.160696,3
no,286,11/1/17 11:56,1,5,present,844.7934086,random,3033,844.7934086,3
no,287,11/1/17 11:56,1,5,present,987.7773569,random,3033,987.7773569,3
no,288,11/1/17 11:56,1,9,absent,653.2254891,random,3033,653.2254891,3
no,289,11/1/17 11:56,1,5,present,940.444428,random,3033,940.444428,3
no,290,11/1/17 11:56,1,9,absent,589.1492604,random,3033,589.1492604,3
no,291,11/1/17 11:56,1,5,absent,621.278397,random,3033,621.278397,3
no,292,11/1/17 11:56,1,9,present,1037.954217,random,3033,1037.954217,3
no,293,11/1/17 11:56,1,5,absent,627.9093323,random,3033,627.9093323,3
no,294,11/1/17 11:56,1,5,present,715.7163569,random,3033,715.7163569,3
no,295,11/1/17 11:56,1,5,present,581.5249509,random,3033,581.5249509,3
no,296,11/1/17 11:56,1,5,absent,678.3301732,random,3033,678.3301732,3
no,297,11/1/17 11:56,1,5,present,533.2506605,random,3033,533.2506605,3
no,298,11/1/17 11:56,1,5,present,1363.949995,random,3033,1363.949995,3
no,299,11/1/17 11:56,1,5,present,659.8718229,random,3033,659.8718229,3
no,300,11/1/17 11:56,1,9,absent,820.6800456,random,3033,820.6800456,3
no,301,11/1/17 11:56,1,5,present,677.6735128,random,3033,677.6735128,3
no,302,11/1/17 11:56,1,9,present,822.3868835,random,3033,822.3868835,3
no,303,11/1/17 11:56,1,9,present,549.2517528,random,3033,549.2517528,3
no,304,11/1/17 11:56,1,9,present,792.909026,random,3033,792.909026,3
no,305,11/1/17 11:56,1,9,absent,716.8531083,random,3033,716.8531083,3
no,306,11/1/17 11:56,1,9,present,877.866302,random,3033,877.866302,3
no,307,11/1/17 11:56,1,9,absent,821.6152477,random,3033,821.6152477,3
no,308,11/1/17 11:56,1,9,present,916.4604124,random,3033,916.4604124,3
no,309,11/1/17 11:56,1,9,present,885.2425246,random,3033,885.2425246,3
no,310,11/1/17 11:56,1,9,present,733.2292395,random,3033,733.2292395,3
no,311,11/1/17 11:56,1,9,present,1045.882733,random,3033,1045.882733,3
no,312,11/1/17 11:56,1,9,absent,893.7592626,random,3033,893.7592626,3
no,313,11/1/17 11:56,1,9,absent,837.4818597,random,3033,837.4818597,3
no,314,11/1/17 11:56,1,9,absent,717.5056624,random,3033,717.5056624,3
no,315,11/1/17 11:56,1,9,absent,852.3112974,random,3033,852.3112974,3
no,316,11/1/17 11:56,1,9,absent,756.9692745,random,3033,756.9692745,3
no,317,11/1/17 11:56,1,5,present,613.2865766,random,3033,613.2865766,3
no,318,11/1/17 11:56,1,9,present,557.778072,random,3033,557.778072,3
no,319,11/1/17 11:56,1,5,present,668.9004754,random,3033,668.9004754,3
no,320,11/1/17 11:56,1,5,absent,731.6982866,random,3033,731.6982866,3
no,321,11/1/17 11:56,1,9,absent,685.5222982,random,3033,685.5222982,3
no,322,11/1/17 11:56,1,9,present,1140.18108,random,3033,1140.18108,3
no,323,11/1/17 11:56,1,5,absent,532.3075881,random,3033,532.3075881,3
no,324,11/1/17 11:56,1,5,present,692.1546023,random,3033,692.1546023,3
no,325,11/1/17 11:56,0,9,absent,2000.042774,random,3033,2000.042774,3
no,326,11/1/17 11:56,1,5,absent,568.771915,random,3033,568.771915,3
no,327,11/1/17 11:56,1,5,present,659.5002058,random,3033,659.5002058,3
no,328,11/1/17 11:56,1,5,present,619.5332339,random,3033,619.5332339,3
no,329,11/1/17 11:56,1,5,absent,620.2679133,random,3033,620.2679133,3
no,330,11/1/17 11:56,1,9,absent,741.0133512,random,3033,741.0133512,3
no,331,11/1/17 11:56,1,9,present,709.0074026,random,3033,709.0074026,3
no,332,11/1/17 11:56,1,9,absent,516.7653711,random,3033,516.7653711,3
no,333,11/1/17 11:56,1,9,present,597.5599198,random,3033,597.5599198,3
no,334,11/1/17 11:56,1,9,present,884.5126358,random,3033,884.5126358,3
no,335,11/1/17 11:56,1,5,absent,604.3824809,random,3033,604.3824809,3
yes,336,11/1/17 11:56,0,5,absent,2000.050644,random,3033,2000.050644,4p
yes,337,11/1/17 11:56,1,9,present,736.5101461,random,3033,736.5101461,4p
yes,338,11/1/17 11:56,0,5,present,2000.056803,random,3033,2000.056803,4p
yes,339,11/1/17 11:56,1,9,present,755.1392486,random,3033,755.1392486,4p
yes,340,11/1/17 11:56,0,5,absent,1877.074477,random,3033,1877.074477,4p
yes,341,11/1/17 11:56,1,9,absent,1078.617201,random,3033,1078.617201,4p
yes,342,11/1/17 11:56,1,9,absent,494.556631,random,3033,494.556631,4p
yes,343,11/1/17 11:56,1,9,absent,742.5104273,random,3033,742.5104273,4p
yes,344,11/1/17 11:56,1,9,present,513.55256,random,3033,513.55256,4p
yes,345,11/1/17 11:56,1,5,present,517.0740254,random,3033,517.0740254,4p
yes,346,11/1/17 11:56,1,5,present,692.9566929,random,3033,692.9566929,4p
yes,347,11/1/17 11:56,1,5,absent,717.1053014,random,3033,717.1053014,4p
no,348,11/1/17 11:56,0,5,present,2000.058514,random,3033,2000.058514,4
no,349,11/1/17 11:56,1,5,present,686.7541781,random,3033,686.7541781,4
no,350,11/1/17 11:56,1,5,present,597.6293842,random,3033,597.6293842,4
no,351,11/1/17 11:56,1,5,absent,781.338937,random,3033,781.338937,4
no,352,11/1/17 11:56,1,9,present,710.1828212,random,3033,710.1828212,4
no,353,11/1/17 11:56,1,9,present,717.0926404,random,3033,717.0926404,4
no,354,11/1/17 11:56,1,5,present,587.8126708,random,3033,587.8126708,4
no,355,11/1/17 11:56,1,9,present,748.8374989,random,3033,748.8374989,4
no,356,11/1/17 11:56,1,9,present,565.7589423,random,3033,565.7589423,4
no,357,11/1/17 11:56,1,9,absent,694.3408468,random,3033,694.3408468,4
no,358,11/1/17 11:56,1,5,absent,453.4816517,random,3033,453.4816517,4
no,359,11/1/17 11:56,1,9,present,765.2670117,random,3033,765.2670117,4
no,360,11/1/17 11:56,1,5,present,628.1991662,random,3033,628.1991662,4
no,361,11/1/17 11:56,1,9,absent,749.9776722,random,3033,749.9776722,4
no,362,11/1/17 11:56,1,9,present,565.7048765,random,3033,565.7048765,4
no,363,11/1/17 11:56,1,5,present,634.6634556,random,3033,634.6634556,4
no,364,11/1/17 11:56,1,9,absent,525.4039282,random,3033,525.4039282,4
no,365,11/1/17 11:56,0,5,present,453.5138174,random,3033,453.5138174,4
no,366,11/1/17 11:56,1,5,present,636.3651607,random,3033,636.3651607,4
no,367,11/1/17 11:56,1,5,present,485.3065824,random,3033,485.3065824,4
no,368,11/1/17 11:56,1,5,absent,517.0086673,random,3033,517.0086673,4
no,369,11/1/17 11:56,1,5,present,701.1161858,random,3033,701.1161858,4
no,370,11/1/17 11:56,1,5,present,620.7955685,random,3033,620.7955685,4
no,371,11/1/17 11:56,1,5,absent,675.640569,random,3033,675.640569,4
no,372,11/1/17 11:56,1,9,present,541.4293159,random,3033,541.4293159,4
no,373,11/1/17 11:56,1,9,present,638.3539622,random,3033,638.3539622,4
no,374,11/1/17 11:56,1,9,absent,485.9519505,random,3033,485.9519505,4
no,375,11/1/17 11:56,1,9,absent,558.1154703,random,3033,558.1154703,4
no,376,11/1/17 11:56,1,9,absent,669.8976137,random,3033,669.8976137,4
no,377,11/1/17 11:56,1,5,absent,628.9468488,random,3033,628.9468488,4
no,378,11/1/17 11:56,1,5,present,877.0053549,random,3033,877.0053549,4
no,379,11/1/17 11:56,1,5,absent,675.5659718,random,3033,675.5659718,4
no,380,11/1/17 11:56,1,9,absent,583.1736167,random,3033,583.1736167,4
no,381,11/1/17 11:56,1,5,absent,1645.052309,random,3033,1645.052309,4
no,382,11/1/17 11:56,1,5,present,500.9452967,random,3033,500.9452967,4
no,383,11/1/17 11:56,1,5,absent,772.8146709,random,3033,772.8146709,4
no,384,11/1/17 11:56,1,5,absent,700.8639926,random,3033,700.8639926,4
no,385,11/1/17 11:56,1,9,absent,565.4287301,random,3033,565.4287301,4
no,386,11/1/17 11:56,1,9,present,693.4549199,random,3033,693.4549199,4
no,387,11/1/17 11:56,1,5,absent,708.2655372,random,3033,708.2655372,4
no,388,11/1/17 11:56,1,5,present,568.1816393,random,3033,568.1816393,4
no,389,11/1/17 11:56,1,9,present,565.9320899,random,3033,565.9320899,4
no,390,11/1/17 11:56,1,5,absent,628.8140796,random,3033,628.8140796,4
no,391,11/1/17 11:56,1,5,absent,556.7888041,random,3033,556.7888041,4
no,392,11/1/17 11:56,1,9,absent,893.4512927,random,3033,893.4512927,4
no,393,11/1/17 11:56,1,9,present,605.2981782,random,3033,605.2981782,4
no,394,11/1/17 11:56,1,5,absent,612.2853321,random,3033,612.2853321,4
no,395,11/1/17 11:56,1,9,present,533.9552273,random,3033,533.9552273,4
no,396,11/1/17 11:56,1,5,absent,612.9368597,random,3033,612.9368597,4
no,397,11/1/17 11:56,1,9,present,717.8252667,random,3033,717.8252667,4
no,398,11/1/17 11:56,1,9,absent,596.5165861,random,3033,596.5165861,4
no,399,11/1/17 11:56,1,9,absent,573.3603252,random,3033,573.3603252,4
no,400,11/1/17 11:56,1,5,absent,620.5290034,random,3033,620.5290034,4
no,401,11/1/17 11:56,1,5,absent,740.2461638,random,3033,740.2461638,4
no,402,11/1/17 11:56,1,9,present,805.9529223,random,3033,805.9529223,4
no,403,11/1/17 11:56,1,9,present,469.8920018,random,3033,469.8920018,4
no,404,11/1/17 11:56,1,5,present,603.9071806,random,3033,603.9071806,4
no,405,11/1/17 11:56,1,5,present,562.8277528,random,3033,562.8277528,4
no,406,11/1/17 11:56,1,9,present,1261.3084,random,3033,1261.3084,4
no,407,11/1/17 11:56,1,9,absent,589.2526014,random,3033,589.2526014,4
no,408,11/1/17 11:56,1,9,absent,604.1480815,random,3033,604.1480815,4
no,409,11/1/17 11:56,1,5,absent,651.163117,random,3033,651.163117,4
no,410,11/1/17 11:56,1,9,present,937.8650086,random,3033,937.8650086,4
no,411,11/1/17 11:56,1,9,absent,933.7751676,random,3033,933.7751676,4
no,412,11/1/17 11:56,1,5,present,1188.78216,random,3033,1188.78216,4
no,413,11/1/17 11:56,1,9,absent,517.5476147,random,3033,517.5476147,4
no,414,11/1/17 11:56,1,9,present,1789.014575,random,3033,1789.014575,4
no,415,11/1/17 11:56,1,5,present,500.1678436,random,3033,500.1678436,4
no,416,11/1/17 11:56,1,9,absent,764.7509909,random,3033,764.7509909,4
no,417,11/1/17 11:56,1,5,absent,1492.834052,random,3033,1492.834052,4
no,418,11/1/17 11:56,1,5,absent,764.6449123,random,3033,764.6449123,4
no,419,11/1/17 11:56,1,9,absent,1909.376419,random,3033,1909.376419,4
no,420,11/1/17 11:56,1,9,present,524.1960016,random,3033,524.1960016,4
no,421,11/1/17 11:56,1,5,present,1315.203484,random,3033,1315.203484,4
no,422,11/1/17 11:56,1,9,absent,724.7812814,random,3033,724.7812814,4
no,423,11/1/17 11:56,1,9,present,645.7654302,random,3033,645.7654302,4
no,424,11/1/17 11:56,1,9,absent,629.4834009,random,3033,629.4834009,4
no,425,11/1/17 11:56,1,9,absent,533.4665817,random,3033,533.4665817,4
no,426,11/1/17 11:56,1,5,present,604.2959071,random,3033,604.2959071,4
no,427,11/1/17 11:56,1,9,present,533.2277339,random,3033,533.2277339,4
no,428,11/1/17 11:56,1,9,absent,468.8691993,random,3033,468.8691993,4
no,429,11/1/17 11:56,0,9,present,635.8409274,random,3033,635.8409274,4
no,430,11/1/17 11:56,1,5,present,564.8422184,random,3033,564.8422184,4
no,431,11/1/17 11:56,1,5,present,588.6797773,random,3033,588.6797773,4
no,432,11/1/17 11:56,1,5,absent,660.3676545,random,3033,660.3676545,4
no,433,11/1/17 11:56,1,9,absent,557.2264637,random,3033,557.2264637,4
no,434,11/1/17 11:56,1,5,absent,532.2610504,random,3033,532.2610504,4
no,435,11/1/17 11:56,1,9,present,629.0601133,random,3033,629.0601133,4
no,436,11/1/17 11:56,1,9,absent,628.891072,random,3033,628.891072,4
no,437,11/1/17 11:56,1,9,absent,625.7456722,random,3033,625.7456722,4
no,438,11/1/17 11:56,1,9,present,853.5216193,random,3033,853.5216193,4
no,439,11/1/17 11:56,1,5,absent,675.4420994,random,3033,675.4420994,4
no,440,11/1/17 11:56,1,5,absent,660.2910042,random,3033,660.2910042,4
no,441,11/1/17 11:56,1,5,present,594.2160505,random,3033,594.2160505,4
no,442,11/1/17 11:56,1,9,present,1124.95265,random,3033,1124.95265,4
no,443,11/1/17 11:56,1,9,absent,908.6581646,random,3033,908.6581646,4
no,444,11/1/17 11:56,1,5,absent,739.7770229,random,3033,739.7770229,4
no,445,11/1/17 11:56,1,5,present,700.6638121,random,3033,700.6638121,4
no,446,11/1/17 11:56,1,5,present,684.5114724,random,3033,684.5114724,4
no,447,11/1/17 11:56,1,5,absent,556.2293254,random,3033,556.2293254,4
yes,0,11/1/17 13:17,1,5,present,1617.611844,random,3035,1617.611844,1p
yes,1,11/1/17 13:17,1,9,absent,1344.176955,random,3035,1344.176955,1p
yes,2,11/1/17 13:17,1,5,absent,717.3000069,random,3035,717.3000069,1p
yes,3,11/1/17 13:17,1,5,present,773.9490269,random,3035,773.9490269,1p
yes,4,11/1/17 13:17,1,9,absent,606.8294733,random,3035,606.8294733,1p
yes,5,11/1/17 13:17,0,9,present,862.5293983,random,3035,862.5293983,1p
yes,6,11/1/17 13:17,1,5,absent,813.6925495,random,3035,813.6925495,1p
yes,7,11/1/17 13:17,1,5,absent,741.3551979,random,3035,741.3551979,1p
yes,8,11/1/17 13:17,1,5,present,1333.360024,random,3035,1333.360024,1p
yes,9,11/1/17 13:17,1,9,absent,558.9192718,random,3035,558.9192718,1p
yes,10,11/1/17 13:17,1,9,present,630.91683,random,3035,630.91683,1p
yes,11,11/1/17 13:17,1,9,present,622.7713669,random,3035,622.7713669,1p
no,12,11/1/17 13:17,1,9,absent,658.1906491,random,3035,658.1906491,1
no,13,11/1/17 13:17,1,9,absent,614.1304143,random,3035,614.1304143,1
no,14,11/1/17 13:17,1,9,absent,590.9816816,random,3035,590.9816816,1
no,15,11/1/17 13:17,1,5,absent,436.8776226,random,3035,436.8776226,1
no,16,11/1/17 13:17,1,9,present,590.6456522,random,3035,590.6456522,1
no,17,11/1/17 13:17,1,9,present,526.5304139,random,3035,526.5304139,1
no,18,11/1/17 13:17,1,5,absent,717.4550184,random,3035,717.4550184,1
no,19,11/1/17 13:17,1,9,present,478.4275602,random,3035,478.4275602,1
no,20,11/1/17 13:17,1,5,present,893.2162089,random,3035,893.2162089,1
no,21,11/1/17 13:17,1,5,present,509.8730035,random,3035,509.8730035,1
no,22,11/1/17 13:17,1,5,absent,509.7747953,random,3035,509.7747953,1
no,23,11/1/17 13:17,1,5,absent,533.6209088,random,3035,533.6209088,1
no,24,11/1/17 13:17,1,5,absent,487.6112242,random,3035,487.6112242,1
no,25,11/1/17 13:17,1,5,absent,669.3692741,random,3035,669.3692741,1
no,26,11/1/17 13:17,1,5,present,533.3772704,random,3035,533.3772704,1
no,27,11/1/17 13:17,1,5,present,517.2495682,random,3035,517.2495682,1
no,28,11/1/17 13:17,1,5,absent,539.912735,random,3035,539.912735,1
no,29,11/1/17 13:17,1,5,absent,557.9857807,random,3035,557.9857807,1
no,30,11/1/17 13:17,1,5,present,461.6893931,random,3035,461.6893931,1
no,31,11/1/17 13:17,1,5,absent,629.4922979,random,3035,629.4922979,1
no,32,11/1/17 13:17,1,5,present,525.5760493,random,3035,525.5760493,1
no,33,11/1/17 13:17,1,5,present,517.3097935,random,3035,517.3097935,1
no,34,11/1/17 13:17,1,5,absent,468.1656591,random,3035,468.1656591,1
no,35,11/1/17 13:17,1,5,absent,468.0811384,random,3035,468.0811384,1
no,36,11/1/17 13:17,1,5,present,540.9961049,random,3035,540.9961049,1
no,37,11/1/17 13:17,1,5,absent,533.8118502,random,3035,533.8118502,1
no,38,11/1/17 13:17,1,5,present,476.7313301,random,3035,476.7313301,1
no,39,11/1/17 13:17,1,5,absent,549.6021541,random,3035,549.6021541,1
no,40,11/1/17 13:17,1,9,present,694.2056822,random,3035,694.2056822,1
no,41,11/1/17 13:17,1,9,present,549.9484492,random,3035,549.9484492,1
no,42,11/1/17 13:17,0,9,absent,534.0623324,random,3035,534.0623324,1
no,43,11/1/17 13:17,1,5,present,821.8072156,random,3035,821.8072156,1
no,44,11/1/17 13:17,1,5,present,893.7318875,random,3035,893.7318875,1
no,45,11/1/17 13:17,1,9,present,678.4205111,random,3035,678.4205111,1
